FK_DateID;FK_Product;FK_Customer;DD_OrderID;ShipMode;total_cost;items_number
2406;3347;2964;CA-2018-167703;Standard Class;290.78;2
2406;6063;2964;CA-2018-167703;Standard Class;290.78;2
2368;2049;4008;CA-2018-167752;First Class;1958.54;2
2368;1793;4008;CA-2018-167752;First Class;1958.54;2
3242;5265;98;CA-2018-167871;Standard Class;47.32;2
3242;6491;98;CA-2018-167871;Standard Class;47.32;2
2665;1358;2227;CA-2018-167899;Standard Class;538.02;2
2665;2461;2227;CA-2018-167899;Standard Class;538.02;2
2854;5894;2338;CA-2018-167913;Second Class;356.65;2
2854;4606;2338;CA-2018-167913;Second Class;356.65;2
3184;5938;2202;CA-2018-167941;Second Class;831.36;5
3184;1952;2202;CA-2018-167941;Second Class;831.36;5
3184;5171;2202;CA-2018-167941;Second Class;831.36;5
3184;1432;2202;CA-2018-167941;Second Class;831.36;5
3184;3517;2202;CA-2018-167941;Second Class;831.36;5
3207;6575;2332;CA-2018-167976;Second Class;25.50;1
2588;6042;974;CA-2018-168102;Standard Class;113.56;1
2785;7052;2287;CA-2018-168109;Same Day;4150.97;4
2785;7452;2287;CA-2018-168109;Same Day;4150.97;4
2785;6831;2287;CA-2018-168109;Same Day;4150.97;4
2785;7283;2287;CA-2018-168109;Same Day;4150.97;4
2455;3052;2121;CA-2018-168123;Same Day;375.71;4
2455;4367;2121;CA-2018-168123;Same Day;375.71;4
2455;3069;2121;CA-2018-168123;Same Day;375.71;4
2455;5964;2121;CA-2018-168123;Same Day;375.71;4
2872;6533;4209;CA-2018-168172;Standard Class;70.12;1
3167;5171;2069;CA-2018-168179;Standard Class;19.44;1
2457;1128;3939;CA-2018-168193;Second Class;98.35;2
2457;5334;3939;CA-2018-168193;Second Class;98.35;2
2595;2396;268;CA-2018-168228;First Class;183.61;3
2595;2218;268;CA-2018-168228;First Class;183.61;3
2595;2601;268;CA-2018-168228;First Class;183.61;3
3360;1741;1429;CA-2018-168389;Standard Class;873.81;4
3360;7884;1429;CA-2018-168389;Standard Class;873.81;4
3360;2452;1429;CA-2018-168389;Standard Class;873.81;4
3360;223;1429;CA-2018-168389;Standard Class;873.81;4
2867;849;438;CA-2018-168396;Second Class;175.71;2
2867;4521;438;CA-2018-168396;Second Class;175.71;2
2976;2073;1231;CA-2018-168403;Standard Class;42.28;2
2976;5278;1231;CA-2018-168403;Standard Class;42.28;2
3273;2682;2486;CA-2018-168641;Standard Class;518.86;4
3273;17;2486;CA-2018-168641;Standard Class;518.86;4
3273;4182;2486;CA-2018-168641;Standard Class;518.86;4
3273;5257;2486;CA-2018-168641;Standard Class;518.86;4
3096;3359;3163;CA-2018-168655;Standard Class;674.87;2
3096;6943;3163;CA-2018-168655;Standard Class;674.87;2
2686;1318;2025;CA-2018-168739;Standard Class;65.42;1
3102;1014;2477;CA-2018-168837;First Class;9.46;1
3248;2101;2124;CA-2018-168858;Standard Class;2521.48;2
3248;4102;2124;CA-2018-168858;Standard Class;2521.48;2
2613;3767;4209;CA-2018-168900;Standard Class;2.31;1
2862;6400;1619;CA-2018-168942;Second Class;186.54;1
3166;2196;505;CA-2018-169005;Standard Class;5.56;1
2806;2073;502;CA-2018-169012;Standard Class;41.91;1
2580;950;3209;CA-2018-169054;Standard Class;254.35;1
2791;916;2935;CA-2018-169124;Standard Class;129.39;1
2889;2196;3466;CA-2018-169264;Second Class;22.44;2
2889;4547;3466;CA-2018-169264;Second Class;22.44;2
2494;5800;4008;CA-2018-169285;Standard Class;283.18;2
2494;5662;4008;CA-2018-169285;Standard Class;283.18;2
3094;6740;4317;CA-2018-169362;First Class;39.98;1
2547;3930;3371;CA-2018-169404;Standard Class;103.48;2
2547;5009;3371;CA-2018-169404;Standard Class;103.48;2
3405;967;81;CA-2018-169411;Standard Class;37.93;1
2974;2340;2775;CA-2018-169439;Standard Class;92.03;2
2974;849;2775;CA-2018-169439;Standard Class;92.03;2
2407;2111;2182;CA-2018-169474;Standard Class;32.67;1
2732;5476;1379;CA-2018-169691;First Class;146.89;3
2732;4587;1379;CA-2018-169691;First Class;146.89;3
2732;6017;1379;CA-2018-169691;First Class;146.89;3
2845;4648;3765;CA-2018-169810;Standard Class;20.23;1
3020;3854;1497;CA-2018-169817;Standard Class;1.90;1
3365;4061;3233;CA-2018-169859;Standard Class;134.91;3
3365;1479;3233;CA-2018-169859;Standard Class;134.91;3
3365;2862;3233;CA-2018-169859;Standard Class;134.91;3
3271;5830;3293;CA-2018-169894;Second Class;436.59;2
3271;3878;3293;CA-2018-169894;Second Class;436.59;2
2733;7696;804;CA-2018-169901;Standard Class;47.97;1
3041;6186;2874;CA-2018-169929;First Class;39.90;1
3404;456;1959;CA-2018-169978;Standard Class;286.14;2
3404;3294;1959;CA-2018-169978;Standard Class;286.14;2
66;5340;4424;US-2015-100279;Standard Class;22.38;1
411;1848;2056;US-2015-100853;Standard Class;72.60;2
411;4623;2056;US-2015-100853;Standard Class;72.60;2
170;6602;3566;US-2015-102071;Standard Class;235.77;2
170;7027;3566;US-2015-102071;Standard Class;235.77;2
645;1320;1493;US-2015-102631;Standard Class;94.42;1
123;6800;2274;US-2015-102715;Second Class;737.20;4
123;4748;2274;US-2015-102715;Second Class;737.20;4
123;6818;2274;US-2015-102715;Second Class;737.20;4
123;4333;2274;US-2015-102715;Second Class;737.20;4
70;2405;3771;US-2015-103338;Standard Class;7.98;1
291;3076;364;US-2015-103905;Standard Class;68.20;2
291;7557;364;US-2015-103905;Standard Class;68.20;2
104;7186;1188;US-2015-104759;Standard Class;88.11;2
104;3347;1188;US-2015-104759;Standard Class;88.11;2
475;3431;3771;US-2015-105137;Same Day;120.25;2
475;7307;3771;US-2015-105137;Same Day;120.25;2
98;2324;4194;US-2015-105151;First Class;10.50;1
195;7835;286;US-2015-105767;Standard Class;79.63;3
195;2327;286;US-2015-105767;Standard Class;79.63;3
195;3012;286;US-2015-105767;Standard Class;79.63;3
320;7007;3500;US-2015-106299;Standard Class;886.28;3
320;6151;3500;US-2015-106299;Standard Class;886.28;3
320;3271;3500;US-2015-106299;Standard Class;886.28;3
684;719;2193;US-2015-106334;Standard Class;243.12;2
684;5583;2193;US-2015-106334;Standard Class;243.12;2
419;7329;4032;US-2015-106992;Second Class;5579.94;2
419;7268;4032;US-2015-106992;Second Class;5579.94;2
85;6173;4633;US-2015-107405;Standard Class;16.27;1
189;3117;2237;US-2015-107699;Standard Class;57.42;1
595;2574;4143;US-2015-107993;Standard Class;51.01;1
666;4574;2598;US-2015-109036;Standard Class;31.05;1
222;463;2570;US-2015-109162;Standard Class;170.35;1
492;7044;2883;US-2015-109456;Same Day;194.32;2
492;2845;2883;US-2015-109456;Same Day;194.32;2
39;223;4052;US-2015-110674;Standard Class;129.56;1
679;3368;714;US-2015-111171;Standard Class;8.69;1
608;4601;3536;US-2015-111353;Standard Class;25.06;1
582;3460;4527;US-2015-112200;Standard Class;9.98;1
140;4028;4627;US-2015-112564;First Class;2.50;1
355;5218;985;US-2015-112795;Second Class;19.44;1
627;1666;3818;US-2015-112872;Second Class;328.91;2
627;6157;3818;US-2015-112872;Second Class;328.91;2
439;3566;3289;US-2015-112914;Standard Class;340.31;4
439;5524;3289;US-2015-112914;Standard Class;340.31;4
439;4113;3289;US-2015-112914;Standard Class;340.31;4
439;123;3289;US-2015-112914;Standard Class;340.31;4
240;1855;961;US-2015-112949;Standard Class;475.42;2
240;2614;961;US-2015-112949;Standard Class;475.42;2
638;4741;4197;US-2015-112991;Standard Class;455.63;3
638;358;4197;US-2015-112991;Standard Class;455.63;3
638;5311;4197;US-2015-112991;Standard Class;455.63;3
102;6083;3353;US-2015-113124;Standard Class;129.30;1
190;1791;3879;US-2015-114188;Second Class;211.66;3
190;750;3879;US-2015-114188;Second Class;211.66;3
190;2762;3879;US-2015-114188;Second Class;211.66;3
534;693;505;US-2015-114377;Same Day;149.90;1
693;7675;277;US-2015-115189;Second Class;775.72;2
693;1751;277;US-2015-115189;Second Class;775.72;2
393;7296;1284;US-2015-115196;Standard Class;1299.99;1
362;2688;3667;US-2015-115413;Standard Class;158.61;2
362;6935;3667;US-2015-115413;Standard Class;158.61;2
388;3052;2812;US-2015-115987;Second Class;51.18;1
202;3844;2788;US-2015-117058;First Class;17.46;1
242;7650;3450;US-2015-117135;Second Class;425.67;3
242;1358;3450;US-2015-117135;Second Class;425.67;3
242;6201;3450;US-2015-117135;Second Class;425.67;3
24;2574;1591;US-2015-117163;Standard Class;426.67;3
24;6342;1591;US-2015-117163;Standard Class;426.67;3
24;1676;1591;US-2015-117163;Standard Class;426.67;3
417;4954;2689;US-2015-117170;Standard Class;52.60;2
417;6709;2689;US-2015-117170;Standard Class;52.60;2
615;2282;3016;US-2015-117744;Standard Class;114.78;3
615;959;3016;US-2015-117744;Standard Class;114.78;3
615;1144;3016;US-2015-117744;Standard Class;114.78;3
325;437;3978;US-2015-117968;Second Class;1217.38;3
325;2739;3978;US-2015-117968;Second Class;1217.38;3
325;2032;3978;US-2015-117968;Second Class;1217.38;3
114;7156;4134;US-2015-118486;First Class;281.85;3
114;1515;4134;US-2015-118486;First Class;281.85;3
114;6569;4134;US-2015-118486;First Class;281.85;3
120;1524;3743;US-2015-118997;Standard Class;1215.92;1
403;6759;4452;US-2015-119081;Standard Class;787.85;4
403;6450;4452;US-2015-119081;Standard Class;787.85;4
403;1233;4452;US-2015-119081;Standard Class;787.85;4
403;3941;4452;US-2015-119081;Standard Class;787.85;4
307;7084;149;US-2015-119137;Standard Class;1520.37;4
307;6840;149;US-2015-119137;Standard Class;1520.37;4
307;3303;149;US-2015-119137;Standard Class;1520.37;4
307;2254;149;US-2015-119137;Standard Class;1520.37;4
605;4228;2986;US-2015-120175;Standard Class;64.02;1
378;3840;3241;US-2015-120236;First Class;7.68;1
518;7835;3429;US-2015-120313;Second Class;73.58;1
129;1799;3687;US-2015-120740;Same Day;294.72;2
129;1367;3687;US-2015-120740;Same Day;294.72;2
264;2291;998;US-2015-121566;Standard Class;9.28;2
264;3947;998;US-2015-121566;Standard Class;9.28;2
124;4013;4143;US-2015-121734;Standard Class;9.58;1
490;5315;86;US-2015-122021;First Class;191.34;2
490;564;86;US-2015-122021;First Class;191.34;2
640;3680;1092;US-2015-122959;Same Day;210.39;1
575;4;1876;US-2015-123183;Standard Class;1271.42;4
575;3431;1876;US-2015-123183;Standard Class;1271.42;4
575;4538;1876;US-2015-123183;Standard Class;1271.42;4
575;4606;1876;US-2015-123183;Standard Class;1271.42;4
649;6968;4367;US-2015-123519;Standard Class;403.11;3
649;1636;4367;US-2015-123519;Standard Class;403.11;3
649;2694;4367;US-2015-123519;Standard Class;403.11;3
528;7010;4308;US-2015-124625;Standard Class;89.97;1
74;534;872;US-2015-125521;Standard Class;1139.92;1
539;7996;1497;US-2015-126340;Standard Class;333.57;1
479;4137;2202;US-2015-126571;Standard Class;483.33;2
479;6363;2202;US-2015-126571;Standard Class;483.33;2
410;3261;4065;US-2015-127635;Second Class;31.40;4
410;827;4065;US-2015-127635;Second Class;31.40;4
410;5752;4065;US-2015-127635;Second Class;31.40;4
410;4265;4065;US-2015-127635;Second Class;31.40;4
59;6209;2448;US-2015-127978;Standard Class;362.24;3
59;61;2448;US-2015-127978;Standard Class;362.24;3
59;4474;2448;US-2015-127978;Standard Class;362.24;3
109;3846;3336;US-2015-128685;First Class;7.18;1
86;2621;4742;US-2015-129609;Same Day;16.28;1
249;2527;1298;US-2015-130358;First Class;23.12;2
249;6519;1298;US-2015-130358;First Class;23.12;2
197;1126;2327;US-2015-130379;Standard Class;104.92;2
197;1901;2327;US-2015-130379;Standard Class;104.92;2
83;7283;4043;US-2015-131275;Standard Class;3247.15;3
83;1421;4043;US-2015-131275;Standard Class;3247.15;3
83;5837;4043;US-2015-131275;Standard Class;3247.15;3
391;2244;3401;US-2015-131870;First Class;91.48;2
391;1113;3401;US-2015-131870;First Class;91.48;2
64;3873;3461;US-2015-131982;Second Class;107.64;1
454;4275;3397;US-2015-132745;Standard Class;4.71;1
444;456;4561;US-2015-133130;Standard Class;685.90;2
444;4948;4561;US-2015-133130;Standard Class;685.90;2
695;8058;2322;US-2015-133949;Same Day;475.94;1
475;2280;1692;US-2015-134054;Same Day;255.85;1
533;2282;4570;US-2015-134187;Standard Class;2.94;1
424;1747;3555;US-2015-134614;Standard Class;617.70;1
607;4401;630;US-2015-134712;Standard Class;12.62;1
436;7779;547;US-2015-134733;Standard Class;519.98;2
436;107;547;US-2015-134733;Standard Class;519.98;2
220;3789;587;US-2015-134971;Second Class;12.46;1
195;1952;1881;US-2015-135881;Standard Class;231.16;3
195;3004;1881;US-2015-135881;Standard Class;231.16;3
195;6543;1881;US-2015-135881;Standard Class;231.16;3
427;7823;2210;US-2015-135972;Second Class;2046.35;2
427;7228;2210;US-2015-135972;Second Class;2046.35;2
521;2002;1284;US-2015-137155;Standard Class;733.56;3
521;1192;1284;US-2015-137155;Standard Class;733.56;3
521;4980;1284;US-2015-137155;Standard Class;733.56;3
52;4759;2233;US-2015-137680;Standard Class;55.67;2
52;4791;2233;US-2015-137680;Standard Class;55.67;2
96;1710;1072;US-2015-137869;Standard Class;1190.84;2
96;4113;1072;US-2015-137869;Standard Class;1190.84;2
676;1843;487;US-2015-138247;Standard Class;1461.17;6
676;6173;487;US-2015-138247;Standard Class;1461.17;6
676;7545;487;US-2015-138247;Standard Class;1461.17;6
676;7387;487;US-2015-138247;Standard Class;1461.17;6
676;1128;487;US-2015-138247;Standard Class;1461.17;6
676;7160;487;US-2015-138247;Standard Class;1461.17;6
276;484;2338;US-2015-138758;Standard Class;241.19;2
276;1183;2338;US-2015-138758;Standard Class;241.19;2
372;2254;2550;US-2015-138828;First Class;72.69;2
372;4845;2550;US-2015-138828;First Class;72.69;2
397;3619;1099;US-2015-138835;Standard Class;9.64;1
559;393;50;US-2015-139500;Standard Class;37.29;1
67;2294;2696;US-2015-140116;Standard Class;719.57;2
67;5837;2696;US-2015-140116;Standard Class;719.57;2
626;6205;533;US-2015-140452;Standard Class;314.55;6
626;1055;533;US-2015-140452;Standard Class;314.55;6
626;7393;533;US-2015-140452;Standard Class;314.55;6
626;2119;533;US-2015-140452;Standard Class;314.55;6
626;4031;533;US-2015-140452;Standard Class;314.55;6
626;1714;533;US-2015-140452;Standard Class;314.55;6
545;761;525;US-2015-140914;Standard Class;808.92;2
545;534;525;US-2015-140914;Standard Class;808.92;2
233;534;2620;US-2015-141215;Standard Class;906.43;3
233;1544;2620;US-2015-141215;Standard Class;906.43;3
233;3471;2620;US-2015-141215;Standard Class;906.43;3
224;475;1004;US-2015-141257;Standard Class;585.55;1
697;1113;1850;US-2015-143231;First Class;177.17;2
697;6628;1850;US-2015-143231;First Class;177.17;2
347;5985;625;US-2015-143581;Standard Class;344.91;1
54;7907;2007;US-2015-143707;Standard Class;5.94;1
584;387;1231;US-2015-143721;Second Class;155.37;1
594;437;3771;US-2015-144078;Standard Class;1272.70;3
594;2786;3771;US-2015-144078;Standard Class;1272.70;3
594;7578;3771;US-2015-144078;Standard Class;1272.70;3
486;3654;2138;US-2015-146353;Second Class;292.82;2
486;6054;2138;US-2015-146353;Second Class;292.82;2
597;1201;2155;US-2015-147606;Second Class;19.30;1
20;4128;1980;US-2015-147627;Standard Class;1859.40;6
20;2497;1980;US-2015-147627;Standard Class;1859.40;6
20;2692;1980;US-2015-147627;Standard Class;1859.40;6
20;1201;1980;US-2015-147627;Standard Class;1859.40;6
20;431;1980;US-2015-147627;Standard Class;1859.40;6
20;7479;1980;US-2015-147627;Standard Class;1859.40;6
597;5009;2865;US-2015-147648;Standard Class;81.98;1
560;5524;4338;US-2015-147704;Standard Class;308.60;4
560;5928;4338;US-2015-147704;Standard Class;308.60;4
560;3217;4338;US-2015-147704;Standard Class;308.60;4
560;4249;4338;US-2015-147704;Standard Class;308.60;4
20;3582;3190;US-2015-147774;Standard Class;67.19;1
159;1832;625;US-2015-148194;First Class;69.86;2
159;995;625;US-2015-148194;First Class;69.86;2
79;5457;974;US-2015-148838;Standard Class;3455.13;5
79;1734;974;US-2015-148838;Standard Class;3455.13;5
79;1597;974;US-2015-148838;Standard Class;3455.13;5
79;1681;974;US-2015-148838;Standard Class;3455.13;5
79;4994;974;US-2015-148838;Standard Class;3455.13;5
571;6961;3861;US-2015-149034;First Class;47.49;1
142;2852;2729;US-2015-150119;Standard Class;592.56;4
142;501;2729;US-2015-150119;Standard Class;592.56;4
142;1073;2729;US-2015-150119;Standard Class;592.56;4
142;501;2729;US-2015-150119;Standard Class;592.56;4
314;5418;306;US-2015-150126;Standard Class;65.78;1
296;3720;722;US-2015-150434;Standard Class;455.23;4
296;7458;722;US-2015-150434;Standard Class;455.23;4
296;1724;722;US-2015-150434;Standard Class;455.23;4
296;3382;722;US-2015-150434;Standard Class;455.23;4
292;5946;3536;US-2015-150532;Standard Class;55.92;1
661;6923;3139;US-2015-150574;Standard Class;252.61;2
661;2989;3139;US-2015-150574;Standard Class;252.61;2
401;3827;3702;US-2015-150924;Second Class;5.18;1
489;5033;415;US-2015-151015;Standard Class;344.27;3
489;5385;415;US-2015-151015;Standard Class;344.27;3
489;2915;415;US-2015-151015;Standard Class;344.27;3
443;496;2689;US-2015-151925;Second Class;145.56;1
677;618;90;US-2015-152030;Second Class;600.55;1
440;3646;1947;US-2015-152723;Same Day;0.87;1
482;6470;583;US-2015-154655;Standard Class;22.24;1
166;4700;4280;US-2015-154879;Standard Class;113.72;2
166;2418;4280;US-2015-154879;Standard Class;113.72;2
23;7662;4134;US-2015-155502;Standard Class;944.61;7
23;992;4134;US-2015-155502;Standard Class;944.61;7
23;8045;4134;US-2015-155502;Standard Class;944.61;7
23;4860;4134;US-2015-155502;Standard Class;944.61;7
23;6395;4134;US-2015-155502;Standard Class;944.61;7
23;5492;4134;US-2015-155502;Standard Class;944.61;7
23;1419;4134;US-2015-155502;Standard Class;944.61;7
85;4712;1844;US-2015-155544;Standard Class;310.52;3
85;935;1844;US-2015-155544;Standard Class;310.52;3
85;238;1844;US-2015-155544;Standard Class;310.52;3
459;5881;4247;US-2015-155817;Standard Class;67.76;2
459;2492;4247;US-2015-155817;Standard Class;67.76;2
309;6420;897;US-2015-155894;Second Class;123.55;1
406;3248;1462;US-2015-156216;Standard Class;18.64;1
349;15;2803;US-2015-156559;Standard Class;638.82;1
106;4587;2658;US-2015-157021;Second Class;46.68;2
106;2817;2658;US-2015-157021;Second Class;46.68;2
211;2162;3726;US-2015-157070;Standard Class;204.08;2
211;3279;3726;US-2015-157070;Standard Class;204.08;2
583;4206;4052;US-2015-157385;First Class;1037.19;4
583;7010;4052;US-2015-157385;First Class;1037.19;4
583;299;4052;US-2015-157385;First Class;1037.19;4
583;270;4052;US-2015-157385;First Class;1037.19;4
143;2476;1099;US-2015-157406;Standard Class;16.60;2
143;5562;1099;US-2015-157406;Standard Class;16.60;2
107;5460;4039;US-2015-157847;Second Class;60.20;2
107;5113;4039;US-2015-157847;Second Class;60.20;2
87;3921;821;US-2015-158057;Standard Class;59.10;2
87;3477;821;US-2015-158057;Standard Class;59.10;2
126;4826;4396;US-2015-158365;Standard Class;32.40;1
510;3408;159;US-2015-158400;First Class;49.40;1
415;3737;145;US-2015-158638;Standard Class;5.89;1
683;6258;2500;US-2015-159611;Second Class;300.51;2
683;1465;2500;US-2015-159611;Second Class;300.51;2
548;7071;1110;US-2015-159618;Standard Class;203.12;5
548;6462;1110;US-2015-159618;Standard Class;203.12;5
548;2579;1110;US-2015-159618;Standard Class;203.12;5
548;5674;1110;US-2015-159618;Standard Class;203.12;5
548;186;1110;US-2015-159618;Standard Class;203.12;5
568;6338;1004;US-2015-159926;Standard Class;730.00;5
568;935;1004;US-2015-159926;Standard Class;730.00;5
568;3688;1004;US-2015-159926;Standard Class;730.00;5
568;3989;1004;US-2015-159926;Standard Class;730.00;5
568;7486;1004;US-2015-159926;Standard Class;730.00;5
270;6087;1174;US-2015-160444;Same Day;502.20;2
270;5886;1174;US-2015-160444;Same Day;502.20;2
241;3090;4396;US-2015-160780;Same Day;36.25;2
241;3546;4396;US-2015-160780;Same Day;36.25;2
219;4061;4023;US-2015-161305;Standard Class;38.57;2
219;3491;4023;US-2015-161305;Standard Class;38.57;2
611;558;2978;US-2015-161613;Second Class;674.05;1
183;6851;795;US-2015-163146;Standard Class;56.40;1
121;4350;3549;US-2015-163797;Standard Class;49.79;1
346;3253;3265;US-2015-164616;Second Class;85.96;2
346;6585;3265;US-2015-164616;Second Class;85.96;2
303;6277;2348;US-2015-164644;Second Class;26.63;1
79;5539;3089;US-2015-164763;Standard Class;103.50;5
79;5489;3089;US-2015-164763;Standard Class;103.50;5
79;2896;3089;US-2015-164763;Standard Class;103.50;5
79;2959;3089;US-2015-164763;Standard Class;103.50;5
79;2111;3089;US-2015-164763;Standard Class;103.50;5
45;1098;4500;US-2015-165589;Same Day;25.16;1
211;1023;2892;US-2015-165659;Standard Class;904.13;2
211;7749;2892;US-2015-165659;Standard Class;904.13;2
288;1642;1836;US-2015-165862;Standard Class;351.21;1
427;956;2460;US-2015-166310;First Class;8.54;1
352;5198;2188;US-2015-166828;First Class;11.56;1
519;7424;74;US-2015-167262;Second Class;742.33;1
452;5782;697;US-2015-167633;Standard Class;15.55;1
676;313;2095;US-2015-167738;Standard Class;435.13;2
676;6296;2095;US-2015-167738;Standard Class;435.13;2
578;4113;2271;US-2015-168501;Standard Class;269.59;2
578;8066;2271;US-2015-168501;Standard Class;269.59;2
35;6100;1022;US-2015-169390;Second Class;64.96;1
694;3961;3042;US-2015-169789;Standard Class;551.98;1
987;8031;3397;US-2016-100069;Standard Class;269.98;1
